household_code,year,village_,district_,Age_head_,head_female_,Head_educ_,Head_born_village_,Head_belong_Biggest_caste_,Head_marital_status_,Max_HH_educ_,num_of_children_,num_of_male_adults_,num_of_female_adults_,num_of_elders_,aeu_,High_prod_imp_aeu_,low_prod_imp_aeu_,high_non_prod_imp_aeu_,low_non_prod_imp_aeu_,other_implements_aeu_,Total_imp_value_aeu_,Large_livstk_begin_val_aeu_,Small_livstk_begin_val_aeu_,V_small_livstk_begin_val_aeu_,Beehives_begin_val_aeu_,Tot_livstk_begin_val_aeu_,Large_livstk_end_val_aeu_,Small_livstk_end_val_aeu_,V_small_livstk_end_val_aeu_,Beehives_end_val_aeu_,Tot_livstk_end_val_aeu_,Crop_land_sqm_aeu_,Pasture_land_sqm_aeu_,Agroforestry_land_sqm_aeu_,Silvipasture_land_sqm_aeu_,Fallow_land_sqm_aeu_,Forest_land_sqm_aeu_,Land_rented_in_sqm_aeu_,Land_rented_out_sqm_aeu_,Other_land_sqm_aeu_,Total_land_owned_sqm_aeu_,Bank_saving_aeu_,Jewellery_aeu_,debt_aeu_,Serious_crop_fail_,Serious_crop_fail_severe_,Serious_illness_,Serious_illness_severe_,Death_adult_,Death_adult_severe_,land_loss_,Land_loss_severe_,Livestock_loss_,Livestock_loss_severe_,Oth_asset_loss_,Oth_asset_loss_severe_,wage_employ_loss_,wage_employ_loss_severe_,Costly_social_events_,Costly_social_events_severe_,Tot_for_inc_aeu_,For_cash_inc_aeu_,Tot_nonfor_env_inc_aeu_,Nonfor_env_cash_inc_aeu_,Forest_service_inc_aeu_,FUG_payment_inc_aeu_,Wage_forest_env_inc_aeu_,Tot_env_inc_aeu_,Env_cash_inc_aeu_,Tot_crop_inc_aeu_,Crop_cash_inc_aeu_,Tot_live_inc_aeu_,Live_cash_inc_aeu_,Remit_inc_aeu_,Gov_service_inc_aeu_,Gifts_inc_aeu_,Pension_inc_aeu_,Tot_suppot_inc_aeu_,Land_rent_out_inc_aeu_,Compensation_inc_aeu_,other_inc_aeu_,Tot_other_inc_aeu_,Biz_inc_aeu_,Wage_agri_inc_aeu_,Wage_unskll_off_farm_inc_aeu_,Wage_skill_off_farm_inc_aeu_,Other_wage_inc_aeu_,Tot_wage_inc_aeu_,Total_inc_aeu_,Total_cash_inc_aeu_
10112117,2006,Lete,Mustang,53,0,4,1,1,1,7,2,2,1,0,4.88,0,0,0,143.442623,0,143.442623,50819.67213,0,1393.442623,0,52213.113,46926.22951,0,1352.459016,0,48278.688,1146.741803,0,0,0,0,0,0,0,61.47540984,1208.217213,0,12295.08197,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4131.147541,0,1973.360656,0,0,0,0,6104.5083,0,1323.770492,0,5150.614754,3585.38881,0,0,0,0,0,0,0,0,0,0,1444.672131,0,0,0,1444.6721,14023.56557,5030.060942
1023095,2006,Chainpur,Chitwan,73,0,0,0,0,3,0,1,2,1,1,4.16,0,0,0,0,0,0,1442.307692,841.3461538,96.15384615,0,2379.8076,1442.307692,841.3461538,96.15384615,0,2379.8076,366.3064904,0,0,0,0,0,1221.021635,0,814.0144231,1180.320913,144.2307692,0,600.9615385,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,612.9807692,0,0,0,0,0,0,612.98077,0,2875,0,1020.192308,0,0,72.11538462,0,0,72.115387,0,0,0,0,0,1502.403846,168.2692308,168.2692308,0,1838.9423,6419.230769,1911.057692
1023221,2006,Chainpur,Chitwan,28,1,5,0,1,1,6,3,1,1,0,4.12,0,0,485.4368932,606.7961165,0,1092.23301,0,266.9902913,485.4368932,0,752.42719,0,509.7087379,291.2621359,0,800.97089,0,0,0,0,0,0,410.9587379,0,41.09587379,41.09587379,1213.592233,0,3640.776699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.09708738,0,0,0,0,80.097084,0,-1202.184466,0,305.5825243,129.1193765,364.0776699,0,0,0,0,0,0,0,0,0,0,0,1820.38835,0,1820.3883,1367.961165,2313.585396
1021075,2006,Hemja,Kaski,32,0,12,1,1,1,12,2,1,1,0,3.2,0,0,5093.75,6125,0,11218.75,25312.5,1406.25,900,0,27618.75,25312.5,1406.25,843.75,0,27562.5,635.925,0,0,0,0,0,0,0,317.9625,953.8875,21875,0,23437.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2751.5625,0,2854.6875,0,0,0,0,5606.25,0,5990.9375,2847.187599,724.375,0,4687.5,0,0,11875,11875,0,0,0,0,0,0,0,0,0,0,28884.0625,19409.6876
1023200,2006,Chainpur,Chitwan,43,0,0,0,0,1,7,2,1,3,0,5.52,0,724.6376812,0,842.3913043,0,1567.028986,5615.942029,3623.188406,36.23188406,0,9275.3623,6521.73913,3496.376812,434.7826087,0,10452.898,48.9673913,0,0,0,0,0,0,0,0,48.9673913,17.75362319,0,1268.115942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1478.26087,0,1529.891304,0,0,0,0,3008.1521,0,1348.369565,76.3768458,-523.5507246,-391.5248897,0,0,0,0,0,0,0,271.7391304,271.73914,5770.652174,90.57971014,0,0,0,90.579712,9965.942029,5817.822971
1021010,2006,Hemja,Kaski,49,0,16,1,1,1,16,1,3,2,1,6.76,29.58579882,29.58579882,147.9289941,3949.704142,0,4156.804734,44378.69822,3934.911243,0,0,48313.609,39940.8284,3698.224852,0,0,43639.055,602.0591716,0,0,0,150.5147929,0,0,0,0,752.5739645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,747.7810651,0,1047.337278,0,0,0,133.1360947,1928.2544,133.13609,10561.53846,2851.506976,11742.01183,5534.639223,0,118.3431953,0,11405.32544,11523.669,0,0,0,0,0,71.00591716,0,0,0,71.00592,35826.47929,20113.95685
10113164,2006,Lete,Mustang,34,0,10,0,1,1,10,4,1,1,0,4.24,0,235.8490566,5660.377358,9551.886792,0,15448.11321,55660.37736,0,13915.09434,0,69575.469,58490.56604,0,14080.18868,0,72570.758,2039.740566,0,0,0,359.9528302,0,1199.834906,1679.787736,119.9764151,2519.669811,0,7075.471698,20047.16981,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2211.084906,0,1797.169811,0,0,0,0,4008.2546,0,2477.59434,0,12104.95283,3089.622642,0,0,0,0,0,1132.075472,0,0,1132.0754,45985.96698,0,0,0,0,0,65708.84434,50207.66509
1023031,2006,Chainpur,Chitwan,54,1,0,0,0,9,4,1,0,1,0,1.88,0,531.9148936,14361.70213,319.1489362,0,15212.76596,63829.78723,6648.93617,2154.255319,0,72632.977,71808.51064,3989.361702,957.4468085,0,76755.32,71148.32447,0,0,0,0,2701.835106,0,1801.223404,270.1835106,74120.34309,1170.212766,0,31914.89362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1117.021277,0,5237.234043,0,0,0,0,6354.2554,0,23069.68085,6823.739644,10048.93617,3239.864006,154255.3191,0,0,0,0,0,0,797.8723404,797.87231,0,0,0,0,0,0,194526.0638,165116.7951
1021102,2006,Hemja,Kaski,50,1,2,0,1,2,2,0,0,1,0,0.88,0,0,2272.727273,3977.272727,0,6250,0,0,0,0,0,0,0,0,0,0,578.1818182,0,0,0,108.4090909,0,0,0,36.13636364,722.7272727,0,0,39772.72727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2744.318182,0,68.18181818,0,0,0,0,2812.5,0,1227.272727,0,0,0,0,0,3977.272727,0,3977.2727,0,0,0,0,7261.363636,272.7272727,0,0,0,272.72726,15551.13636,11511.36364
1021040,2006,Hemja,Kaski,44,0,10,1,1,1,12,1,3,0,0,4.2,0,357.1428571,714.2857143,4571.428571,0,5642.857143,0,0,71.42857143,0,71.428574,0,0,71.42857143,0,71.428574,0,0,0,0,121.1285714,0,0,0,121.1285714,242.2571429,0,0,71428.57143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2150.714286,0,864.2857143,0,0,0,0,3015,0,469.047619,0,0,0,0,0,16666.66667,0,16666.666,0,0,0,0,-25714.28571,0,0,0,0,0,-5563.571429,-9047.619048
1021089,2006,Hemja,Kaski,28,0,10,1,1,1,12,0,2,0,0,2,0,0,7500,8300,0,15800,136000,0,0,0,136000,150000,0,0,0,150000,2544,381.6,254.4,0,31.8,0,0,508.8,508.8,3720.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5491.5,0,12105,5250,0,0,0,17596.5,5250,17980.5,4785.014694,9350,446.5138491,0,0,0,2500,2500,41000,0,0,41000,0,0,0,0,0,0,88427,53981.52854
1021079,2006,Hemja,Kaski,74,0,0,1,1,1,10,3,1,1,2,5.08,0,0,4724.409449,3602.362205,0,8326.771654,58858.26772,2952.755906,0,0,61811.023,58858.26772,3543.307087,0,0,62401.574,1101.602362,0,0,0,0,200.2913386,0,0,200.2913386,1502.185039,7874.015748,0,1968.503937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3457.677165,0,1178.149606,0,0,0,0,4635.8267,0,7684.84252,2724.539628,5671.259843,3535.61601,19685.03937,0,0,0,0,0,0,590.5511811,590.55121,0,314.9606299,0,0,0,314.96063,38582.48031,26850.70682
1023124,2006,Chainpur,Chitwan,45,0,0,0,0,1,10,3,2,3,1,8.12,0,123.1527094,184.729064,258.6206897,0,566.5024631,27.09359606,985.2216749,0,0,1012.3152,14.77832512,862.0689655,0,0,876.84729,0,0,0,0,417.0320197,0,0,0,62.55480296,479.5868227,246.3054187,0,246.3054187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.79310345,0,77.5862069,0,0,0,0,116.37931,0,32.63546798,0,236.3300493,0,369.4581281,0,0,0,0,0,0,0,0,4064.039409,0,0,0,0,0,4818.842365,4433.497537
1023029,2006,Chainpur,Chitwan,43,0,8,0,1,2,12,0,2,5,0,6.4,0,468.75,3125,1703.125,0,5296.875,25781.25,1156.25,328.125,0,27265.625,25781.25,1000,562.5,0,27343.75,899.4859375,0,0,0,0,0,0,0,52.9109375,952.396875,390.625,0,4687.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1110.9375,0,346.875,0,0,0,0,1457.8125,0,1960.9375,307.2967679,2556.09375,288.9524204,20468.75,0,781.25,0,781.25,0,0,109.375,109.375,0,156.25,0,0,0,156.25,27490.46875,22111.87419
10125033,2006,Kunjo,Mustang,35,0,6,1,1,1,6,2,1,1,0,3.08,0,0,0,3441.558442,0,3441.558442,318116.8831,487.012987,4269.480519,0,322873.38,298636.3636,487.012987,3774.350649,0,302897.72,1156.201299,0,0,0,495.5194805,0,0,0,165.1623377,1816.883117,55194.80519,19480.51948,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24550.32468,0,786.038961,0,0,0,0,25336.363,0,10790.58442,0,22350.32468,2094.112844,0,0,162.3376623,0,162.33766,0,0,0,0,1947.857143,0,0,0,0,0,60587.46753,4204.307649
10111025,2006,Lete,Mustang,27,0,10,1,1,1,10,1,2,1,0,3.28,762.195122,213.4146341,10060.97561,4573.170732,0,15609.7561,339329.2683,0,4649.390244,0,343978.66,339329.2683,0,5823.170732,0,345152.44,426.5243902,0,0,0,853.0487805,0,0,1279.603659,243.902439,1523.47561,45731.70732,9146.341463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8913.109756,0,663.1097561,0,0,0,0,9576.2197,0,3243.902439,0,-1862.804878,-299.8478677,0,0,457.3170732,0,457.31708,1524.390244,0,0,1524.3903,127121.4329,0,0,0,0,0,140060.4573,128803.2924
1023028,2006,Chainpur,Chitwan,50,1,0,0,1,3,10,2,2,4,0,6.64,0,301.2048193,0,1581.325301,0,1882.53012,8283.13253,1445.783133,192.7710843,0,9921.6865,8283.13253,1084.337349,280.1204819,0,9647.5908,509.9849398,0,0,0,0,0,0,0,101.996988,611.9819277,240.9638554,0,3765.060241,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1865.963855,0,426.9578313,0,0,0,0,2292.9216,0,2495.481928,433.996857,1503.012048,320.1141279,6250,0,0,0,0,0,0,0,0,35760.54217,353.9156627,0,0,0,353.91565,48655.87349,43118.56882
1021105,2006,Hemja,Kaski,59,0,10,1,1,1,12,2,2,2,0,4.92,0,0,4166.666667,3313.00813,0,7479.674797,12601.62602,0,0,0,12601.626,12601.62602,0,0,0,12601.626,723.8170732,0,206.804878,0,0,0,0,0,103.402439,1034.02439,1016.260163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2875,0,1609.756098,0,182.9268293,0,0,4667.6831,182.92683,6244.308943,382.5232139,2510.162602,804.9214993,0,0,0,3048.780488,3048.7805,0,0,1016.260163,1016.2602,-71829.26829,528.4552846,0,0,0,528.45526,-53813.61789,-65865.40082
1023119,2006,Chainpur,Chitwan,28,0,6,1,0,1,6,3,1,1,0,4.04,2475.247525,0,0,445.5445545,0,2920.792079,1237.623762,0,0,0,1237.6238,1237.623762,0,0,0,1237.6238,880.1027228,0,0,0,335.2772277,0,0,586.7351485,41.90965347,1257.289604,0,0,742.5742574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.25742574,0,1195.544554,148.5148515,0,0,0,1269.802,148.51485,2956.559406,132.4326722,269.3069307,0,742.5742574,0,0,0,0,0,0,0,0,0,0,3341.584158,0,0,3341.5842,8579.826733,4365.105939
10112073,2006,Lete,Mustang,28,0,10,1,1,1,10,2,2,2,0,4.6,0,260.8695652,10239.13043,10000,0,20500,245869.5652,152.173913,6673.913043,0,252695.66,244565.2174,152.173913,5043.478261,0,249760.88,0,0,0,0,0,0,0,0,110.5869565,110.5869565,0,1630.434783,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5775,0,0,0,0,0,0,5775,0,823.9130435,0,8620.652174,851.1923228,0,0,0,0,0,0,0,0,0,5455.976087,0,0,0,0,0,20675.5413,6307.16841
1021107,2006,Hemja,Kaski,56,0,5,1,1,1,5,3,2,1,0,4.88,0,204.9180328,0,584.0163934,0,788.9344262,3893.442623,0,0,0,3893.4426,4303.278689,0,0,0,4303.2788,729.8360656,32.58196721,0,0,208.5245902,0,208.5245902,260.6557377,39.09836066,1010.040984,0,0,16393.44262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1970.286885,0,7924.180328,0,0,0,0,9894.4668,0,4758.401639,312.5631355,2953.688525,1501.21463,0,0,0,0,0,0,0,2049.180328,2049.1804,-61168.03279,213.1147541,0,0,0,213.11476,-41299.18033,-57091.95994
10112123,2006,Lete,Mustang,58,0,10,1,1,1,10,3,2,2,0,5.88,1190.47619,119.047619,3401.360544,4251.70068,0,8962.585034,30952.38095,0,5816.326531,0,36768.707,30952.38095,0,4489.795918,0,35442.176,1903.452381,0,0,0,1427.585034,475.8503401,0,0,129.7789116,3936.666667,0,51020.40816,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2298.469388,102.0408163,2280.612245,0,0,0,0,4579.0815,102.04082,2695.918367,527.9314127,6789.115646,1588.019472,0,0,0,0,0,340.1360544,0,16173.46939,16513.605,-5922.196939,0,0,0,0,0,24655.52415,12809.4002
1021005,2006,Hemja,Kaski,59,0,8,1,1,2,10,1,3,2,0,5.52,452.8985507,0,4528.985507,12807.97101,0,17789.85507,17391.30435,3967.391304,0,0,21358.695,17391.30435,5271.73913,0,0,22663.043,299.5298913,0,0,0,0,0,0,0,69.12228261,368.6521739,0,0,18115.94203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1290.76087,0,516.3043478,0,0,0,0,1807.0652,0,3193.478261,1529.967183,842.0289855,0,16304.34783,0,0,0,0,597.826087,0,0,597.82611,0,0,0,0,0,0,22744.74638,18432.1411
10112082,2006,Lete,Mustang,41,0,1,1,0,1,1,2,1,1,0,3,0,0,0,333.3333333,0,333.3333333,0,0,1383.333333,0,1383.3334,0,0,916.6666667,0,916.66669,2798.066667,0,0,0,0,0,0,932.6666667,25,2823.066667,0,5000,2666.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15730,0,795,0,0,0,150,16675,150,256.6666667,0,1733.333333,185.7142857,0,0,0,0,0,1833.333333,0,16666.66667,18500,0,0,300,2940,0,3240,40405,22075.71429
10111003,2006,Lete,Mustang,56,0,0,0,0,1,10,1,3,2,0,5.64,0,620.5673759,0,1684.397163,0,2304.964539,6914.893617,351748.227,11294.32624,319.1489362,370276.59,7801.41844,276578.0142,10851.06383,425.5319149,295656.03,0,0,0,0,0,0,1488.333333,0,56.73758865,56.73758865,15070.92199,2659.574468,71063.82979,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11710.10638,0,4654.255319,0,0,0,0,16364.361,0,3856.382979,0,129041.6667,107562.2489,0,0,0,0,0,0,0,0,0,1595.585106,0,0,0,0,0,150857.9965,109157.834
1023210,2006,Chainpur,Chitwan,43,0,4,0,1,1,4,0,1,1,0,1.88,0,797.8723404,5319.148936,2207.446809,0,8324.468085,2659.574468,20212.76596,1382.978723,0,24255.318,2659.574468,20212.76596,2553.191489,0,25425.531,1440.978723,0,0,0,0,0,720.4893617,0,180.1223404,1621.101064,1329.787234,0,31914.89362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3941.489362,0,0,0,0,0,0,3941.4893,0,7450,413.2002219,13530.85106,12691.23943,0,0,0,0,0,0,0,0,0,24015.95745,0,0,0,0,0,48938.29787,37120.3971
1023034,2006,Chainpur,Chitwan,38,0,10,1,0,1,10,1,2,1,0,4.08,0,490.1960784,0,122.5490196,0,612.745098,15686.27451,906.8627451,1544.117647,0,18137.256,15686.27451,1151.960784,2169.117647,0,19007.354,2033.439951,0,0,0,705.4791667,82.99754902,0,153.5227941,82.99754902,2904.914216,0,0,61274.5098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283.0882353,0,1279.411765,0,6617.647059,0,0,8180.147,6617.647,11353.18627,2512.318891,6512.009804,3840.025589,0,0,0,0,0,0,0,4779.411765,4779.4116,0,0,0,0,735.2941176,735.29413,31560.04902,18484.69742
1023229,2006,Chainpur,Chitwan,45,0,3,1,1,1,3,0,1,1,0,1.88,0,638.2978723,0,106.3829787,0,744.6808511,2659.574468,10638.29787,159.5744681,0,13457.447,2659.574468,15425.53191,1287.234043,0,19372.34,360.2446809,0,0,0,0,0,0,0,180.1223404,540.3670213,15.95744681,0,11702.12766,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4404.255319,0,0,0,0,4404.2554,0,7438.829787,654.6693948,2057.978723,979.9898683,0,0,0,0,0,0,0,0,0,0,882.9787234,0,0,0,882.9787,14784.04255,2517.637987
10124008,2006,Kunjo,Mustang,63,0,0,1,1,1,14,1,2,3,0,5.08,984.2519685,295.2755906,5413.385827,6003.937008,0,12696.85039,279763.7795,1920000,4114.173228,0,2203878,277952.7559,1516771.654,3937.007874,0,1798661.4,6509.468504,0,0,0,0,215.6889764,0,0,236.2204724,6961.377953,33464.56693,20669.29134,88582.67717,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10260.82677,0,820.8661417,0,0,0,0,11081.693,0,7647.637795,0,406213.5827,351953.3731,0,0,285.4330709,0,285.43307,984.2519685,0,51181.10236,52165.355,116740.2933,0,0,0,0,0,594133.9941,521144.4538
1023101,2006,Chainpur,Chitwan,62,1,0,0,0,3,8,1,3,3,0,6.8,0,147.0588235,1470.588235,691.1764706,0,2308.823529,15514.70588,1323.529412,330.8823529,0,17169.117,15808.82353,1764.705882,375,0,17948.529,248.9926471,0,0,0,0,0,149.3955882,0,49.79852941,298.7911765,0,0,19117.64706,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210.8823529,0,220.5882353,0,0,0,0,431.47058,0,1963.823529,100.2871785,2681.470588,1231.134313,0,0,294.1176471,0,294.11765,0,0,0,0,0,147.0588235,0,0,0,147.05882,5517.941176,1772.597962
1021030,2006,Hemja,Kaski,68,0,10,1,1,1,10,0,0,1,2,2.48,0,0,10564.51613,34314.51613,0,44879.03226,49193.54839,0,0,0,49193.547,57661.29032,0,0,0,57661.289,1025.685484,0,0,0,0,0,0,0,153.8709677,1179.556452,2419.354839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2824.596774,0,14620.16129,3326.612903,0,0,80.64516129,17525.402,3407.2581,7006.048387,2792.636234,-1506.048387,0,40322.58065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63347.98387,46522.47494
1023098,2006,Chainpur,Chitwan,40,0,0,0,0,1,12,1,2,2,0,4.88,0,0,614.7540984,1844.262295,0,2459.016393,15368.85246,2868.852459,245.9016393,0,18483.607,24590.16393,3688.52459,245.9016393,0,28524.59,416.3483607,0,0,0,0,0,0,0,69.39139344,485.7397541,163.9344262,0,1024.590164,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,915.9836066,0,0,0,0,0,0,915.98358,0,2075.983607,172.341726,4979.508197,1468.427391,7172.131148,0,0,2213.114754,2213.1147,0,0,204.9180328,204.91803,0,40.98360656,0,0,0,40.983608,17602.62295,11271.91666
1023063,2006,Chainpur,Chitwan,76,0,11,0,1,1,11,2,1,1,2,4.84,0,661.1570248,3549.586777,1446.280992,0,5657.024793,12851.23967,1880.165289,1363.636364,0,16095.041,18636.36364,2148.760331,785.1239669,0,21570.248,2938.524793,0,0,0,0,0,0,0,139.9297521,3078.454545,1652.892562,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-222.7272727,-43.42508729,3216.322314,2173.288162,0,0,0,22520.66116,22520.662,0,0,0,0,0,0,0,0,0,0,25514.2562,24650.52423
1023106,2006,Chainpur,Chitwan,68,0,0,0,1,1,10,2,2,2,1,5.84,0,3270.547945,6849.315068,5171.232877,1712.328767,17003.42466,38184.93151,0,0,0,38184.93,23630.13699,0,0,0,23630.137,173.9537671,0,0,0,0,0,0,173.9537671,115.9691781,289.9229452,0,0,205479.4521,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,179.7945205,25.68493151,0,0,0,179.79453,25.684931,-834.2465753,0,15381.84932,10160.8605,0,0,0,0,0,0,0,513.6986301,513.69861,-976.0273973,0,0,0,0,0,14265.06849,9724.216661
1021022,2006,Hemja,Kaski,29,1,10,0,1,2,10,3,1,1,0,3.76,0,0,265.9574468,1196.808511,0,1462.765957,0,6914.893617,0,0,6914.8936,0,15026.59574,0,0,15026.596,676.5159574,0,0,0,0,0,202.9787234,0,25.37234043,701.8882979,0,0,49202.12766,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1869.414894,0,813.8297872,0,0,0,0,2683.2446,0,15330.31915,5141.072181,7334.574468,6731.02582,11436.17021,4654.255319,4255.319149,0,8909.5742,0,0,0,0,0,0,0,0,0,0,45693.88298,32217.84268
1023114,2006,Chainpur,Chitwan,76,0,0,0,0,1,0,2,1,2,2,6,0,250,2000,1416.666667,0,3666.666667,25500,1183.333333,0,0,26683.334,20083.33333,2300,0,0,22383.334,395.0683333,0,0,0,0,0,0,0,28.21916667,423.2875,1166.666667,0,3333.333333,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,40,0,230,0,0,0,0,270,0,1989.166667,0,7962,6626.352635,10000,0,0,600,600,0,0,0,0,0,133.3333333,0,0,0,133.33333,20954.5,17359.68597
1021065,2006,Hemja,Kaski,70,1,0,1,1,3,0,0,0,0,1,0.72,0,0,0,1944.444444,0,1944.444444,0,29166.66667,0,0,29166.666,0,34027.77778,0,0,34027.777,13073.33333,0,0,0,0,0,0,0,176.6666667,13250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7812.5,6562.5,0,0,0,0,0,7812.5,6562.5,777.7777778,0,4687.5,4557.291667,0,0,402.7777778,0,402.77777,0,0,0,0,0,0,0,0,0,0,13680.55556,11522.56944
1023120,2006,Chainpur,Chitwan,30,0,10,1,0,1,10,2,2,0,1,4.4,0,227.2727273,0,90.90909091,0,318.1818182,15000,3613.636364,1863.636364,0,20477.273,17272.72727,4000,2545.454545,0,23818.182,1423.785227,0,0,0,0,0,769.6136364,307.8454545,115.4420455,1539.227273,3409.090909,0,11363.63636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.90909091,0,2550,81.81818182,0,0,0,2590.9092,81.818184,7505.681818,4361.507431,3553.636364,1588.356018,0,113.6363636,0,4090.909091,4204.5454,0,0,0,0,0,2000,0,0,0,2000,19854.77273,12236.22708
1023195,2006,Chainpur,Chitwan,63,0,0,0,0,1,8,1,2,2,0,4.84,0,0,0,41.32231405,0,41.32231405,1446.280992,1239.669421,206.6115702,0,2892.562,1446.280992,1239.669421,454.5454545,0,3140.4958,349.8243802,0,0,0,0,0,0,0,559.7190083,909.5433884,99.17355372,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2943.595041,960.7438017,0,0,0,0,0,2943.595,960.74377,1064.46281,7.202048782,934.5041322,931.7090052,433.8842975,206.6115702,0,0,206.61157,0,0,0,0,0,227.2727273,0,371.9008264,0,599.17358,6182.231405,3139.324277
1023047,2006,Chainpur,Chitwan,51,0,6,0,1,2,12,1,3,1,0,4.84,0,0,0,103.3057851,0,103.3057851,3512.396694,9297.520661,495.8677686,0,13305.785,5578.512397,11363.63636,785.1239669,0,17727.273,629.6838843,0,0,0,0,0,0,0,69.96487603,699.6487603,0,0,30991.73554,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,737.6033058,0,96.07438017,0,0,0,0,833.67767,0,6805.991736,364.3375871,2896.694215,1557.448583,7541.322314,0,247.9338843,1859.504132,2107.438,0,0,0,0,0,2479.338843,0,1859.504132,0,4338.8428,24523.96694,15909.38948
10125146,2006,Kunjo,Mustang,71,1,0,1,0,2,5,1,1,1,1,3.16,0,0,0,474.6835443,0,474.6835443,6360.759494,443.0379747,1360.759494,0,8164.5571,6360.759494,443.0379747,1518.987342,0,8322.7852,2656.392405,0,0,0,0,0,0,0,18.98734177,2675.379747,632.9113924,0,15822.78481,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,15151.89873,0,2169.303797,0,0,0,0,17321.203,0,5265.822785,0,10071.20253,0,3164.556962,0,0,0,0,0,0,0,0,0,0,0,1993.670886,0,1993.6709,37816.4557,5158.227848
1023102,2006,Chainpur,Chitwan,34,0,7,1,1,1,7,3,1,1,0,4.32,0,0,462.962963,949.0740741,0,1412.037037,0,2083.333333,1087.962963,0,3171.2964,0,2083.333333,995.3703704,0,3078.7036,235.1597222,0,0,0,0,0,0,0,78.38657407,313.5462963,0,0,23148.14815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.33333333,0,0,0,0,0,0,83.333336,0,1069.444444,143.1226766,959.7222222,726.760604,61342.59259,196.7592593,0,0,196.75926,0,0,0,0,0,69.44444444,0,0,0,69.444443,63721.2963,62478.67958
1021116,2006,Hemja,Kaski,33,1,6,1,1,1,10,4,0,1,0,3.8,0,0,9342.105263,2526.315789,0,11868.42105,0,0,0,0,0,0,0,0,0,0,401.6368421,0,0,0,0,0,0,267.7578947,0,401.6368421,52631.57895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1575,0,603.9473684,0,0,0,0,2178.9473,0,5312.368421,4190.412619,0,0,78947.36842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86438.68421,83137.78104
